BusinessEntityID,PersonType,AddressID,AddressTypeID,AddressLine1,AddressLine2,City,StateProvinceID,PostalCode
18902,IN,27991,2,2230 May Way,,Geelong,77,3220
3807,IN,12837,2,2230 May Way,,Newton,7,V2M1P1
9058,IN,18111,2,2233 California St.,,Bellingham,79,98225
17468,IN,26554,2,2233 California St.,,Reading,14,RG7 5H7
10210,IN,19269,2,2234 Stimel Dr.,,South Melbourne,77,3205
9028,IN,18081,2,2234 String Dr.,,Spring Valley,9,91977
14596,IN,23666,2,2234 Teakwood Dr.,,Los Angeles,9,90012
5242,IN,14277,2,2235 Craig Drive,,El Cajon,9,92020
11836,IN,20905,2,2235 Craig Drive,,London,14,SW8 1XD
8322,IN,17374,2,2236 Buena Vista Ave,,Santa Monica,9,90401
8539,IN,17592,2,2236 Buena Vista Ave,,Wollongong,50,2500
16603,IN,25687,2,2236 California St.,,Concord,9,94519
20623,IN,29729,2,2237 Boca Raton Court,,Shawnee,7,V9B 5T2
18881,IN,27969,2,2237 Buena Vista Ave.,,London,14,SW1P 2NU
13774,IN,22844,2,2237 Buena Vista Ave.,,Marysville,79,98270
5976,IN,15011,2,2238 Pine Street,,Issaquah,79,98027
10216,IN,19275,2,224 Terrace Drive,,Walla Walla,79,99362
2650,IN,11670,2,"224, boulevard Beau Marchais",,Saint Ouen,127,41100
15742,IN,24817,2,2240 Inverness Dr.,,Puyallup,79,98371
18829,IN,27917,2,2241 Concord Place,,East Brisbane,64,4169
16800,IN,25886,2,2241 Concord Place,,Woodland Hills,9,91364
17233,IN,26319,2,2241 V St.,,Hawthorne,64,4171
15087,IN,24157,2,2241 V St.,,Walla Walla,79,99362
16252,IN,25336,2,2242 Panoramic Ave,,Perth,66,6006
7553,IN,16595,2,2242 Panoramic Ave,,Yakima,79,98901
5454,IN,14489,2,2243 W St.,,Seaford,77,3198
17109,IN,26195,2,2243 W St.,,Shawnee,7,V9B 5T2
4483,IN,13518,2,2245 Cloudview Dr,,Bellingham,79,98225
4884,IN,13919,2,2245 Fairfield Ave,,Daly City,9,94015
20638,IN,29744,2,2245 Fairfield Ave,,Rockhampton,64,4700
15675,IN,24750,2,2246 Breaker Dr.,,W. Linn,58,97068
11529,IN,20596,2,2247 Lemonwood Drive,,Burbank,9,91502
9096,IN,18149,2,225 Piedmont,,Gold Coast,64,4217
16974,IN,26060,2,225 Piedmont,,Newport Beach,9,92625
20302,IN,29408,2,225 San Miguel Rd.,,Haney,7,V2W 1W2
9121,IN,18174,2,"225, rue Marbeuf",,Cergy,181,95000
11208,IN,20275,2,2251 Temple Drive,,Glendale,9,91203
15230,IN,24300,2,2253 Bel Air Dr.,,London,14,SW19 3RU
18106,IN,27193,2,2253 Firestone Dr.,,Bellingham,79,98225
11905,IN,20975,2,2253 Firestone Dr.,,Kirkland,79,98033
2468,IN,11488,2,2256 Regency Dr.,,Cheltenham,14,GL50
2860,IN,11880,2,2257 Gate Drive,,Downey,9,90241
4110,IN,13145,2,2257 Gate Drive,,Silverwater,50,2264
15898,IN,24975,2,2258 Pablo Neruda,,Coffs Harbour,50,2450
19504,IN,28600,2,2258 Pablo Neruda,,West Covina,9,91791
3418,IN,12446,2,2260 Clear Court,,Coronado,9,92118
2604,IN,11624,2,2260 Clear Court,,East Brisbane,64,4169
7422,IN,16462,2,2260 Discovery Bay,,Woodburn,58,97071
11659,IN,20727,2,2262 Kirkwood Ct.,,Imperial Beach,9,91932
20712,IN,29818,2,2262 Kirkwood Ct.,,Springwood,50,2777
18556,IN,27644,2,2262 Main Street,,Haney,7,V2W 1W2
20765,IN,29871,2,2262 Main Street,,Silverwater,50,2264
14139,IN,23209,2,2263 Terra Granada,,Cranbourne,77,3977
8610,IN,17663,2,2264 Story Lane,,Renton,79,98055
5377,IN,14412,2,2264 Story Lane,,Springwood,50,2777
3874,IN,12905,2,2265 Park Glen Court,,Port Orchard,79,98366
8659,IN,17712,2,2266 Beauty Street,,Leeds,14,LE18
20053,IN,29155,2,2266 Bonifacio Street,,Woodburn,58,97071
230,EM,289,2,2266 Greenwood Circle,,Renton,79,98055
3738,IN,12767,2,2266 Greenwood Circle,,Torrance,9,90505
12766,IN,21836,2,2267 Rampo Ct.,,Langley,7,V3A 4R2
5436,IN,14471,2,2268 Cobblestone Ct,,Downey,9,90241
17199,IN,26285,2,2268 Cobblestone Ct,,South Melbourne,77,3205
15228,IN,24298,2,2269 Bynum Way,,Fremont,9,94536
9113,IN,18166,2,2269 Clear St.,,Runcorn,14,TY31
17720,IN,26806,2,2269 Mcelroy,,Torrance,9,90505
10525,IN,19585,2,2270 Gill Dr.,,Westminster,7,V3L 1H4
13341,IN,22411,2,2272 Camelot Court,,Geelong,77,3220
14598,IN,23668,2,2275 Kiska Court,,Issaquah,79,98027
3955,IN,12987,2,2275 Valley Blvd.,,Berkeley,9,94704
41,EM,69,2,2275 Valley Blvd.,,Monroe,79,98272
5135,IN,14170,2,2278 Rosa,,Concord,9,94519
4064,IN,13098,2,2279 Pineview Lane,,Bellingham,79,98225
13686,IN,22756,2,2279 Pineview Lane,,Woodland Hills,9,91364
5518,IN,14553,2,228 Rock Creek Way,,Santa Cruz,9,95062
15587,IN,24662,2,2281 West Road,,Hobart,71,7001
16695,IN,25780,2,2281 West Road,,Runcorn,14,TY31
5610,IN,14645,2,2282 Near Dr,,Santa Monica,9,90401
18968,IN,28058,2,2282 Nulty Dr,,Cloverdale,66,6105
283,SP,32507,2,2284 Azalea Avenue,,Bellevue,79,98004
4577,IN,13612,2,2284 Azalea Avenue,,Daly City,9,94015
1723,IN,12240,2,2286 Sunset Way,,Cliffside,7,V8Y 1L1
12640,IN,21710,2,2286 Sunset Way,,Palo Alto,9,94303
10581,IN,19641,2,2287 El Dorado,,Downey,9,90241
4006,IN,13039,2,2288 Gingham Way,,Beaverton,58,97005
5565,IN,14600,2,2288 Gingham Way,,Milwaukie,58,97222
6013,IN,15048,2,2288 Morning Way,,Hervey Bay,64,4655
12542,IN,21612,2,2288 Morning Way,,Milwaukie,58,97222
16121,IN,25202,2,2290 Mt. Hood Circle,,Bellingham,79,98225
7816,IN,16860,2,2290 Mt. Hood Circle,,Colma,9,94014
13343,IN,22413,2,2291 Kreuger Drive,,Bracknell,14,RG12 8TB
11209,IN,20276,2,2291 Kreuger Drive,,Lebanon,58,97355
2568,IN,11588,2,2292 Springlake Drive,,Bellflower,9,90706
8105,IN,17154,2,2292 Springlake Drive,,Imperial Beach,9,91932
10998,IN,20062,2,2293 Boxer Blvd,,Spokane,79,99202
11931,IN,21001,2,2293 Tono Lane,,Portland,58,97205
16388,IN,25472,2,2294 West 39th St.,,Caloundra,64,4551
226,EM,247,2,2294 West 39th St.,,Everett,79,98201
18822,IN,27910,2,2294 West 39th St.,,Milwaukie,58,97222
11740,IN,20808,2,2296 Mota Dr.,,Marysville,79,98270
6967,IN,16002,2,2296 Rapallo Lane,,Novato,9,94947
8078,IN,17127,2,2297 Via Valencia,,Burien,79,98168
2838,IN,11858,2,2297 Via Valencia,,Cranbourne,77,3977
8072,IN,17121,2,2298 Pinto Rd,,Cliffside,7,V8Y 1L1
7088,IN,16123,2,2298 Pinto Rd,,Watford,14,WA3
19976,IN,29077,2,"22bis, boulevard Saint Germain",,Cergy,181,95000
3426,IN,12454,2,23 Stonewood Ct.,,Walla Walla,79,99362
3303,IN,12329,2,"23, rue de Linois",,Sèvres,178,92310
5831,IN,14866,2,230 Daisy Way,,Brisbane,64,4000
15293,IN,24364,2,230 Lavere Way,,Berkeley,9,94704
20746,IN,29852,2,2300 Lillian Dr,,Chula Vista,9,91910
7362,IN,16401,2,2302 Meadowbrook Dr,,Beverly Hills,9,90210
14780,IN,23850,2,2303 Rosebrook Ct.,,Salem,58,97301
7018,IN,16053,2,2303 Rosebuck Way,,Bellflower,9,90706
3194,IN,12219,2,2303 Rosebuck Way,,Spring Valley,9,91977
4678,IN,13713,2,2304 La Canada,# 13,Silverwater,50,2264
2716,IN,11736,2,2305 Glaze Drive,,Mill Valley,9,94941
20087,IN,29190,2,2305 Ravenwood Drive,,Victoria,7,V8V
10878,IN,19941,2,2306 El Pueblo Pl.,,Olympia,79,98501
13952,IN,23022,2,2306 Hillridge Way,,Renton,79,98055
12740,IN,21810,2,2308 Mi Casa Court,,Issaquah,79,98027
17111,IN,26197,2,2308 Mi Casa Court,,Lane Cove,50,1597
20029,IN,29130,2,2309 Mt. Olivet Ct.,,Ballard,79,98107
14697,IN,23767,2,2309 Mt. Olivet Ct.,,Portland,58,97205
20385,IN,29491,2,231 C Mt. Hood Circle,,Chicago,24,60610
17014,IN,26100,2,"231, avenue Foch",,Paris,161,75002
8985,IN,18038,2,2310 Donegal Way,,Bellingham,79,98225
6588,IN,15623,2,2310 Donegal Way,,Wollongong,50,2500
15995,IN,25074,2,2312 Richard Ave.,,Bremerton,79,98312
13342,IN,22412,2,2312 Richard Ave.,,El Cajon,9,92020
8899,IN,17952,2,2312 Wilson Court,,Berkeley,9,94704
4158,IN,13193,2,2313 B Southampton Rd,,Yakima,79,98901
8090,IN,17139,2,2313 Pastel Drive,,Coffs Harbour,50,2450
3718,IN,12747,2,2313 Pastel Drive,,Torrance,9,90505
20579,IN,29685,2,2313 Santa Cruz Drive,,Berkeley,9,94704
4244,IN,13279,2,2313 Santa Cruz Drive,,Darlinghurst,50,2010
9737,IN,18791,2,2314 Chelsea Way,,Berkeley,9,94704
11357,IN,20424,2,2314 Chelsea Way,,Geelong,77,3220
5868,IN,14903,2,2315 B Way,,Lemon Grove,9,91945
5154,IN,14189,2,2317 Glen Road,,Renton,79,98055
8336,IN,17389,2,2317 Matchstick Drive,,Salem,58,97301
8935,IN,17988,2,2317 Woodruff Lane,,Chula Vista,9,91910
10363,IN,19422,2,2318 Glen Road,,Port Hammond,7,V6B 3P7
20257,IN,29363,2,2318 Glen Road,,St. Leonards,50,2065
10992,IN,20056,2,2318 Pleasant Circle,,London,14,EC1R 0DU
8803,IN,17856,2,2318 Pleasant Circle,,Royal Oak,7,V8X
14973,IN,24043,2,2319 Hilltop Dr.,,London,14,E17 6JF
17087,IN,26173,2,2319 Hilltop Dr.,,Puyallup,79,98371
9941,IN,18997,2,232 K St.,,Offenbach,70,63009
14060,IN,23130,2,232 Pinnacle Drive,,Cheltenham,14,GL50
10573,IN,19633,2,232 Pinnacle Drive,,Lemon Grove,9,91945
15472,IN,24545,2,2320 Wee Donegal,,Hervey Bay,64,4655
20277,IN,29383,2,2320 Wee Donegal,,Royal Oak,7,V8X
18127,IN,27214,2,2321 Wilson Ln.,,North Sydney,50,2055
13632,IN,22702,2,2321 Wilson Ln.,,Puyallup,79,98371
8746,IN,17799,2,2324 California St,,Port Hammond,7,V6B 3P7
5541,IN,14576,2,2324 Cherry Street,,Lebanon,58,97355
15698,IN,24773,2,2324 Cherry Street,,Milsons Point,50,2061
5504,IN,14539,2,2325 Candywood Ct,,Redwood City,9,94063
11302,IN,20369,2,2325 Mountaire Drive,,Bremerton,79,98312
16403,IN,25487,2,2325 Richard Pl.,,Burlingame,9,94010
7741,IN,16784,2,2326 MountainAire Parkway,,Grossmont,9,91941
3539,IN,12568,2,2328 California Street,,Maidenhead,14,SL67RJ
4785,IN,13820,2,2328 California Street,,N. Vancouver,7,V7L 4J4
3041,IN,12064,2,2328 Elk Dr,,Cliffside,7,V8Y 1L1
7654,IN,16697,2,2328 Elk Dr,,Marysville,79,98270
16373,IN,25457,2,2328 Sand View Way,,Ballard,79,98107
12008,IN,21078,2,2328 Sand View Way,,Westminster,7,V3L 1H4
17231,IN,26317,2,233 Heights Ave.,,Beverly Hills,9,90210
10488,IN,19548,2,233 Heights Ave.,,Bremerton,79,98312
20386,IN,29492,2,233 Waterview Terr.,,Bellingham,79,98225
16096,IN,25176,2,233 Waterview Terr.,,Metchosin,7,V9
7208,IN,16244,2,2332 Treat Blvd,,Royal Oak,7,V8X
19311,IN,28402,2,2333 62nd Ave,,Rockhampton,64,4700
10005,IN,19061,2,2333 Chestnut Avenue,,Fremont,9,94536
14225,IN,23295,2,2333 Fillet Ave,,North Sydney,50,2055
5281,IN,14316,2,2333 Fillet Ave,,San Gabriel,9,91776
18181,IN,27268,2,2334 Brandywine Way,,Cheltenham,14,GL50
8027,IN,17075,2,2334 Brandywine Way,,Palo Alto,9,94303
10420,IN,19479,2,2335 Elkwood Drive,,Milwaukie,58,97222
11986,IN,21056,2,2335 Linden Land,,Langford,7,V9
8810,IN,17863,2,2335 Peabody Road,,Melton,77,3337
14227,IN,23297,2,2338 Mozden Lane,,Sedro Woolley,79,98284
2990,IN,12012,2,2338 Mozden Lane,Unit B,East Brisbane,64,4169
2927,IN,11948,2,"234, quai Paul Doumer",,Lille,145,59000
7468,IN,16508,2,2340 Jill Ave,,Watford,14,WA3
6047,IN,15082,2,2341 Breaker Dr.,,North Sydney,50,2055
10833,IN,19896,2,2341 Breaker Dr.,,W. Linn,58,97068
19882,IN,28983,2,2341 Lindley Ct,,Beaverton,58,97005
4659,IN,13694,2,2341 Lindley Ct,,Sydney,50,1002
16431,IN,25515,2,2341 Peachwillow,,Cliffside,7,V8Y 1L1
18716,IN,27804,2,2341 Peachwillow,,Malabar,50,2036
3324,IN,12350,2,2342 Peachwillow,,National City,9,91950
1715,IN,24323,2,2342 Tahoe Place,,Warrnambool,77,3280
11582,IN,20649,2,2344 Mt. Wilson Way,,Langford,7,V9
14783,IN,23853,2,2344 Ridgeview Dr.,,Chula Vista,9,91910
14429,IN,23499,2,2345 Firestone Drive,,Malabar,50,2036
8001,IN,17048,2,2345 Firestone Drive,,San Carlos,9,94070
2692,IN,11712,2,2345 Yorba Linda,,Coronado,9,92118
20502,IN,29608,2,2345 Yorba Linda,,Hervey Bay,64,4655
8512,IN,17565,2,2346 Wren Ave,,Renton,79,98055
7248,IN,16285,2,2348 Fruitwood,,Marysville,79,98270
6624,IN,15659,2,2348 Fruitwood,,York,14,Y03 4TN
13849,IN,22919,2,2348 Polaris Dr.,,Edmonds,79,98020
19270,IN,28361,2,2348 Polaris Dr.,,Sydney,50,1002
15248,IN,24318,2,2350 Mildred Ln.,,Spokane,79,99202
7667,IN,16710,2,2350 Winthrop St.,,Malabar,50,2036
13156,IN,22226,2,2350 Winthrop St.,,Torrance,9,90505
20560,IN,29666,2,2354 Caravelle Ct,,Brisbane,64,4000
5102,IN,14137,2,2354 Crown Ct,,Bremerton,79,98312
4026,IN,13059,2,2354 Frame Ln.,,Los Angeles,9,90012
104,EM,122,2,2354 Frame Ln.,,Seattle,79,98104
15766,IN,24841,2,2354 Frayne Ln.,,South Melbourne,77,3205
13206,IN,22276,2,2355 Regina Lane,,Coffs Harbour,50,2450
19870,IN,28971,2,2356 Orange St,,Lavender Bay,50,2060
2382,IN,11402,2,2356 Shady Ln.,,Burbank,9,91502
13580,IN,22650,2,2356 Shannon Ln.,,Glendale,9,91203
4362,IN,13397,2,2357 Madrid,,Beverly Hills,9,90210
10336,IN,19395,2,2359 Virgil St.,,Woodburn,58,97071
11735,IN,20803,2,236 Willow Lake Rd.,,Lebanon,58,97355
11119,IN,20185,2,2360 Cobblestone Ct.,,Geelong,77,3220
13678,IN,22748,2,2360 St. George Court,,Burbank,9,91502
19938,IN,29039,2,2360 St. George Court,,London,14,SW8 4BG
16971,IN,26057,2,2361 Polson Court,,Kirkby,14,KB9
9569,IN,18622,2,2362 Cook Pkwy,,El Cajon,9,92020
20444,IN,29550,2,2367 Vancouver Way,,London,14,SW8 4BG
10065,IN,19122,2,2367 Vancouver Way,,Tacoma,79,98403
1745,IN,18994,2,2368 Olivera Rd,,Caloundra,64,4551
3640,IN,12669,2,2368 Olivera Rd,,Hobart,71,7001
4314,IN,13349,2,2369 Teak St.,,North Sydney,50,2055
9493,IN,18546,2,2369 Teak St.,,San Carlos,9,94070
16094,IN,25174,2,2369 Whitehaven Dr.,,Beverly Hills,9,90210
18295,IN,27383,2,2369 Whitehaven Dr.,,Darlinghurst,50,2010
20614,IN,29720,2,237 Ashley Way,,London,14,C2H 7AU
16724,IN,25809,2,237 Bellwood Dr.,,Lake Oswego,58,97034
5299,IN,14334,2,237 El Centro,,Lake Oswego,58,97034
11111,IN,20177,2,237 Monte Vista Road,,Portland,58,97205
9989,IN,19045,2,237 Rock Oak Road,,Woodland Hills,9,91364
6026,IN,15061,2,2370 Mac Court,,Seattle,79,98104
20252,IN,29358,2,2370 Pelican Loop,,Townsville,64,4810
15339,IN,24410,2,2371 Deerfield Dr.,,Daly City,9,94015
16003,IN,25083,2,2371 Deerfield Dr.,,South Melbourne,77,3205
16919,IN,26005,2,2372 Cardinet Dr.,,Redwood City,9,94063
9590,IN,18643,2,2373 Mt .whitney Way,,Beaverton,58,97005
11137,IN,20203,2,2373 Mt. Whitney Way,,Glendale,9,91203
7578,IN,16620,2,2374 Flamingo Drive,,Metchosin,7,V9
3739,IN,12768,2,2374 Turning Way,,North Ryde,50,2113
11054,IN,20119,2,2375 Elwood Drive,,Bellingham,79,98225
17960,IN,27047,2,2375 Elwood Drive,,North Ryde,50,2113
16027,IN,25107,2,2376 Holiday Hills Dr.,,El Cajon,9,92020
12410,IN,21480,2,2376 Holiday Hills Dr.,,Lane Cove,50,1597
1704,IN,25321,2,2377 Joyce Dr,,Esher-Molesey,14,EM15
6315,IN,15350,2,2377 Joyce Dr,,Lebanon,58,97355
17802,IN,26888,2,2378 Joyce Dr.,,Coronado,9,92118
11617,IN,20684,2,2378 Joyce Dr.,,Fremont,9,94536
3557,IN,12586,2,238 Montego,,Coffs Harbour,50,2450
7552,IN,16594,2,238 Montego,,Tacoma,79,98403
15201,IN,24271,2,2380 Abbey Court,,South Melbourne,77,3205
19486,IN,28581,2,2381 Tupelo Drive,,Berkshire,14,RG11 5TP
12385,IN,21455,2,2381 Tupelo Drive,,Novato,9,94947
4283,IN,13318,2,2382 Arbor Drive,,Portland,58,97205
7431,IN,16471,2,2382 Wicker Ave.,,West Sussex,14,RH15 9UD
6863,IN,15898,2,2383 Mt. Davidson Court,,Lynnwood,79,98036
17925,IN,27012,2,2383 Mt. Davidson Court,,Milsons Point,50,2061
9805,IN,18859,2,2383 Pepper Drive,,Concord,9,94519
19194,IN,28285,2,2383 Pepper Drive,,Daly City,9,94015
263,EM,210,2,2383 Pepper Drive,,Redmond,79,98052
6778,IN,15813,2,2384 Encinal Place,,Oak Bay,7,V8P
15522,IN,24596,2,2385 Dallis Dr.,,Oak Bay,7,V8P
10849,IN,19912,2,2386 Juniper Drive,,Novato,9,94947
13878,IN,22948,2,2389 E Eagle Peak Rd.,,Novato,9,94947
10891,IN,19954,2,239 Crown Court,,Milwaukie,58,97222
10382,IN,19441,2,239 Stephanie Way,,Oak Bay,7,V8P
7158,IN,16193,2,2390 Broad Court,,Long Beach,9,90802
10710,IN,19772,2,2390 Brodia Court,,North Sydney,50,2055
4512,IN,13547,2,2391 Pepper Place,,Milsons Point,50,2061
18286,IN,27373,2,2391 Pepperidge Place,,Port Hammond,7,V6B 3P7
4984,IN,14019,2,2391 St. Peter Court,,Matraville,50,2036
15123,IN,24193,2,2391 St. Peter Court,,Redmond,79,98052
13974,IN,23044,2,2393 Brook Hollow Ct.,,Berkeley,9,94704
14356,IN,23426,2,2393 Brook Hollow Ct.,,La Jolla,9,92806
8238,IN,17290,2,2394 Pepper Way,,Downey,9,90241
10496,IN,19556,2,2394 Pepperidge Way,,Berkeley,9,94704
9629,IN,18682,2,2396 Anchor Ct.,,Shawnee,7,V8Z 4N5
15944,IN,25022,2,2396 Ancona Ct.,,Cloverdale,66,6105
13173,IN,22243,2,2396 Mink Court,,Corvallis,58,97330
14234,IN,23304,2,2396 Mink Court,,Townsville,64,4810
13570,IN,22640,2,2397 Hamlet,,Woodburn,58,97071
8791,IN,17844,2,2399 Stafford Ave,,Metchosin,7,V9
9206,IN,18259,2,24 Jam Way,,Bendigo,77,3550
11003,IN,20068,2,24 Jennifer Way,,Oak Bay,7,V8P
6584,IN,15619,2,24 Megan Dr.,,Chula Vista,9,91910
17930,IN,27017,2,24 Megan Dr.,,Sedro Woolley,79,98284
11127,IN,20193,2,24 Roslyn Drive,,Imperial Beach,9,91932
8374,IN,17427,2,24 Roslyn Drive,,Port Macquarie,50,2444
13938,IN,23008,2,24 San Vincente Drive,,Brisbane,64,4000
7714,IN,16757,2,24 San Vincente Drive,,Lakewood,9,90712
11660,IN,20728,2,"24, avenue du Port",,Verrieres Le Buisson,177,91370
11041,IN,20106,2,"24, boulevard Tremblay",,Drancy,179,93700
19484,IN,28579,2,"24, impasse Ste-Madeleine",,Pantin,179,93500
7733,IN,16776,2,"24, place Beaubernard",,Roubaix,145,59100
13360,IN,22430,2,"24, place de Brazaville",,Roncq,145,59223
17285,IN,26371,2,"24, place de Fontenoy",,Boulogne-Billancourt,178,92100
18941,IN,28031,2,"24, rue de la Centenaire",,Colombes,178,92700
9973,IN,19029,2,"24, rue de Maubeuge",,Versailles,164,78000
16701,IN,25786,2,"24, rue Descartes",,Les Ulis,177,91940
9709,IN,18763,2,"24, rue Descartes",,Tremblay-en-France,179,93290
9025,IN,18078,2,"24, rue Lauriston",,Saint Ouen,166,80610
8568,IN,17621,2,"24, rue Lauriston",,Verrieres Le Buisson,177,91370
7310,IN,16348,2,"24, rue Philibert-Delorme",,Bobigny,179,93000
8919,IN,17972,2,"24, rue Philibert-Delorme",,Paris,161,75016
19125,IN,28216,2,"24, rue Philibert-Delorme",,Paris,161,75019
8249,IN,17301,2,"24, rue Royale",,Saint Ouen,103,17490
15427,IN,24499,2,"24, rue Royale",,Saint-Denis,179,93400
12104,IN,21174,2,"24, rue Saint Denis",,Metz,143,57000
15526,IN,24600,2,240 Crowm Court,,York,14,YO15
7375,IN,16414,2,240 Crown Court,,Ballard,79,98107
6434,IN,15469,2,240 Rapallo Lane,,Concord,9,94519
2479,IN,11499,2,240 Rapallo Lane,,London,14,SW19 3RU
17935,IN,27022,2,"2401, rue des Bouchers",,Chatou,164,78400
14891,IN,23961,2,"2401, rue des Bouchers",,Paris,161,75008
14834,IN,23904,2,"2401, rue Saint-Lazare",,Roissy en Brie,163,77680
10166,IN,19224,2,2402 Cinnabar St.,,Lakewood,9,90712
20743,IN,29849,2,2402 Cinnabar St.,,Sunbury,77,3429
10335,IN,19394,2,2402 Sutherland Dr.,,South Melbourne,77,3205
10047,IN,19103,2,2402 Sutherland Dr.,,Vancouver,7,V7L 4J4
4376,IN,13411,2,2403 Riverwood Circle,,Langford,7,V9
20081,IN,29184,2,2403 Riverwood Circle,,Peterborough,14,PB12
8761,IN,17814,2,2405 Mission Drive,,Burlingame,9,94010
10628,IN,19689,2,2405 Mission Drive,,Runcorn,14,TY31
10014,IN,19070,2,2406 Kane Circle,,Melton,77,3337
5893,IN,14928,2,2406 Kane Circle,,W. Linn,58,97068
15292,IN,24363,2,2407 Banyan Way,,Shawnee,7,V8Z 4N5
17390,IN,26476,2,2407 Erie Dr.,,Cliffside,7,V8Y 1L1
3118,IN,12142,2,2407 Erie Dr.,,Oregon City,58,97045
10063,IN,19120,2,"2408, rue Maillard",,Colomiers,117,31770
13612,IN,22682,2,"2408, rue Maillard",,Paris,161,75003
18191,IN,27278,2,"2408, rue Maillard",,Saint Ouen,166,80610
20199,IN,29305,2,2409 Harbor View Dr.,,Seaford,77,3198
16647,IN,25731,2,2409 Harbor View Dr.,,Spring Valley,9,91977
20506,IN,29612,2,2411 Clark Creek Lane,,Berkshire,14,RG11 5TP
9126,IN,18179,2,2411 Hazelnut Lane,,Coronado,9,92118
15744,IN,24819,2,2411 Hazelnut Lane,,Cranbourne,77,3977
10583,IN,19643,2,2413 Roanwood Way,,Caloundra,64,4551
16920,IN,26006,2,2413 Roanwood Way,,Kirkland,79,98033
15067,IN,24137,2,2414 Darlene Dr.,,Santa Monica,9,90401
14205,IN,23275,2,2415 Angi Lane,,Newcastle upon Tyne,14,NT20
6445,IN,15480,2,2416 Fairlane Place,,Sedro Woolley,79,98284
10381,IN,19440,2,2416 Kaski Ln.,,Newport Beach,9,92625
14365,IN,23435,2,2417 Pine St.,,Chula Vista,9,91910
15906,IN,24983,2,2417 Pine St.,,Lakewood,9,90712
11261,IN,20328,2,2419 Adobe St.,,Colma,9,94014
11608,IN,20675,2,2419 Adobe St.,,Santa Monica,9,90401
19786,IN,28887,2,2419 Martindale Dr.,,Wollongong,50,2500
12650,IN,21720,2,2419 Martindale Dr.,,Yakima,79,98901
5944,IN,14979,2,"242, avenue de la Gare",,Roubaix,145,59100
5298,IN,14333,2,"242, avenue Reille",,Saint Ouen,127,41100
16924,IN,26010,2,"242, rue de Cambrai",,Orly,180,94310
13284,IN,22354,2,"242, rue de Cambrai",,Verrieres Le Buisson,177,91370
17721,IN,26807,2,"242, rue de Terre Neuve",,Paris,161,75017
20536,IN,29642,2,"242, rue Léo Delibes",,Sèvres,178,92310
7592,IN,16635,2,2420 Union St,,Langford,7,V9
7508,IN,16549,2,2421 Norse Drive,,El Cajon,9,92020
7449,IN,16489,2,2421 Norse Drive,,Gateshead,14,GA10
19538,IN,28634,2,2422 Brookview Drive,,South Melbourne,77,3205
8437,IN,17490,2,2422 Brookview Drive,,Yakima,79,98901
7429,IN,16469,2,2422 Norse Drive,,Bellflower,9,90706
12913,IN,21983,2,2422 Norse Drive,,Corvallis,58,97330
13918,IN,22988,2,2423 Brookview Dr.,,Imperial Beach,9,91932
2449,IN,11469,2,2423 Brookview Dr.,,London,14,SE1 8HL
4185,IN,13220,2,2423 Garland Drive,,Burien,79,98168
232,EM,257,2,2425 Notre Dame Ave,,Gold Bar,79,98251
3575,IN,12604,2,2425 Notre Dame Ave,,Olympia,79,98501
10654,IN,19715,2,"2425, avenue de l´Europe",,Villeneuve-d'Ascq,145,59491
16592,IN,25676,2,2427 Arnold Dr,,Sydney,50,1002
14947,IN,24017,2,2427 Kaywood Drive,,Cedar City,74,84720
7877,IN,16922,2,2427 Kaywood Drive,Unit C,Lynnwood,79,98036
11850,IN,20920,2,2427 Marvello Lane,,Runcorn,14,TY31
14274,IN,23344,2,2427 Notre Dame Ave.,,Leeds,14,LE18
274,SP,216,2,2427 Notre Dame Ave.,,Redmond,79,98052
18782,IN,27870,2,2427 Notre Dame Ave.,,Santa Monica,9,90401
2661,IN,11681,2,2427 Pastime Dr,,Victoria,7,V8V
5547,IN,14582,2,2429 Brown Street,,Matraville,50,2036
11272,IN,20339,2,2429 Brown Street,,San Diego,9,92102
20457,IN,29563,2,2429 Longview Road,,Burien,79,98168
8069,IN,17118,2,243 Pine Dr,,Langley,7,V3A 4R2
4221,IN,13256,2,243 Pine Dr,,Matraville,50,2036
8107,IN,17156,2,2430 Santa Lucia,,Chula Vista,9,91910
4128,IN,13163,2,2430 Santa Lucia,,Lebanon,58,97355
10075,IN,19132,2,2431 Keith Court,,Burbank,9,91502
3927,IN,12959,2,2431 Keith Court,,Renton,79,98055
19516,IN,28612,2,2431 Santa Lucia Dr.,,Portland,58,97205
18673,IN,27761,2,2433 Bailey Road,,Bury,14,PE17
3176,IN,12201,2,2436 Pheasant Cr.,,Newton,7,V2M1P1
10598,IN,19659,2,2436 Pheasant Cr.,,Woolston,14,WA1 4SY
7460,IN,16500,2,244 Donegal Court,,Woodburn,58,97071
18352,IN,27440,2,244 La Cadena,,Corvallis,58,97330
7394,IN,16433,2,244 Rivewview,,Bendigo,77,3550
10963,IN,20027,2,244 Willow Pass Road,,Burbank,9,91502
10397,IN,19456,2,244 Willow Pass Road,,London,14,SW19 3RU
10411,IN,19470,2,"244, boulevard d´Albi",,Paris,161,75010
14023,IN,23093,2,"244, rue de Bas Marin",,Pantin,179,93500
18384,IN,27472,2,"244, rue de la Centenaire",,Paris La Defense,178,92081
14974,IN,24044,2,"244, rue des Rosiers",,Dunkerque,145,59140
